DealerID","UsedNew","Certified","Year","Make","Model","Trim","StockNumber","VIN","Mileage","Price","Engine","Tramsission","Color","Interior","Images","Comment","Options"
"1186","U","Y","2007","Scion","tC","CPE","P5209","JTKDE177970151692","24225","18990","L4 2.4L DOHC 16V","Manual 5 Speed","Classic Silver Metallic","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTKDE177970151692_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","160 horsepower, 2 Doors, 2.4 liter inline 4 cylinder DOHC engine with variable valve timing, 4-wheel ABS brakes, Air conditioning, Alloy Wheels, Audio controls on steering wheel, Center Console - Full with covered storage, Clock - In-dash, Cruise control, External temperature display, Front seat type - Sports, Front-wheel drive, Intermittent window wipers, Knee airbags - Driver, Manual Transmission, Passenger Airbag, Power mirrors, Power steering, Power windows with 2 one-touch, Rear bench seats, Rear defogger, Rear sunroof - Glass, Reclining rear seats, Remote power door locks, Signal mirrors - Turn signal in mirrors, Sunroof - Express open glass, Tachometer, Tilt steering wheel"
"1186","U","N","2006","Ford","Taurus","SE","P5210","1FAFP53U26A134678","31950","11890","V6 3.0L OHV 12V EFI","Automatic 4 Speed","Green","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U26A134678_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","153 horsepower, 3.0 liter V6 engine, 4 Doors, Air conditioning, Alloy Wheels, Automatic Transmission, Clock - In-radio, Cruise control, Front-wheel drive, Fuel economy EPA highway (mpg): 27 and EPA city (mpg): 20, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Speed sensitive window wipers, Speed-proportional power steering, Tachometer, Tilt steering wheel, Trip computer"
"1186","U","N","2004","Lexus","RX 330","FWD","P5211","2T2GA31U14C002975","49812","28990","V6 3.3L","Automatic 5 Speed","Millennium Silver Metallic","Black","","Top rated SUV and would be mine if I could afford it. Ready to roll and please. Has all the best features.","230 horsepower, 3.3 liter V6 DOHC engine with variable valve timing, 4 Doors, 4-way power adjustable passenger seat, 4-wheel ABS brakes, 8-way power adjustable drivers seat, Air conditioning with dual zone climate control, Audio controls on steering wheel, Auto-dimming mirrors - electrochromatic, Automatic Transmission, Center Console - Partial with covered storage, Chrome grill, Clock - In-dash, Compass, Daytime running lights, Dusk sensing headlights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Fuel economy EPA highway (mpg): 26 and EPA city (mpg): 20, Head airbags - Curtain 1st and 2nd row, Interior air filtration, Intermittent window wipers, Knee airbags - Driver, Multi-function remote - windows, Passenger Airbag, Power heated mirrors, Power windows with 4 one-touch, Privacy/tinted glass, Rear defogger, Rear spoiler - Lip, Rear wiper, Reclining rear seats, Remote power door locks, Remote window operation, Speed-proportional power steering, Split-bench rear seats, Stability control, Sunroof, Tachometer, Traction control - ABS and driveline, Trip computer, Universal remote transmitter, Wood & Leather Steering Wheel & Shift Knob"
"1186","U","N","2007","Toyota","Sienna","LE","P5213","5TDZK23C17S007176","20200","23990","V6 3.5L","Automatic 5 Speed","Silver Shadow Pearl","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZK23C17S007176_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","266 horsepower, 3.5 liter V6 DOHC engine with variable valve timing, 4 Doors, 4-wheel ABS brakes, Air conditioning, Audio controls on steering wheel, Automatic Transmission, Clock - In-dash, Cruise control, Front seat type - Bucket, Front-wheel drive, Head airbags - Curtain 1st; 2nd and 3rd row, Interior air filtration, Intermittent window wipers, Passenger Airbag, Power heated mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear defogger, Rear heat - With separate controls, Rear wiper, Reclining rear seats, Remote power door locks, Roof rack, Speed-proportional power steering, Tachometer, Third row seats, Tilt and telescopic steering wheel"
"1186","U","Y","2005","Toyota","4Runner","Limited V8","P5215","JTEZT17RX58005784","35375","27990","V8 4.7L","Automatic 5 Speed","Silver","","http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT17RX58005784_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","270 horsepower, 4 Doors, 4-way power adjustable passenger seat, 4-wheel ABS brakes, 4.7 liter V8 DOHC engine with variable valve timing, 8-way power adjustable drivers seat, AC power outlet - 1, Air conditioning with dual zone climate control, Audio controls on steering wheel, Automatic Transmission, Center Console - Full with covered storage, Climate controlled - Driver and passenger heated-cushion; driver and passenger heated-seatback, Clock - In-dash, Compass, Cruise control, Dusk sensing headlights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 20 and EPA city (mpg): 17, Heated drivers seat, Heated passenger seat, Interior air filtration, Intermittent window wipers, Leather seats, Limited slip differential, Multi-function remote - Windows, Overhead console - Mini with storage, Passenger Airbag, Power heated mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear defogger, Rear wiper, Rear-wheel drive, Remote power door locks, Remote window operation - Rear window only, Roof rack, Running boards - Illuminated, Skid plates - 2, Speed-proportional power steering, Split-bench rear seats, Stability control, Tachometer, Tilt and telescopic steering wheel, Traction control - ABS and driveline, Trailer hitch, Transmission hill holder, Trip computer, Universal remote transmitter"
"1186","U","N","2006","Kia","Optima","LX (New)","P5217","KNAGE123865023712","27270","12990","4 Cylinder","Automatic 5 Speed","Beige","Beige","http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/KNAGE123865023712_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","161 horsepower, 2.4 liter inline 4 cylinder DOHC engine with variable valve timing, 4 Doors, Air conditioning, Audio controls on steering wheel, Automatic Transmission, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Daytime running lights, Front seat type - Bucket, Front-wheel drive, Head airbags - Curtain 1st and 2nd row, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Overhead console - Mini with storage, Passenger Airbag, Power heated mirrors, Power steering, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Tachometer, Tilt and telescopic steering wheel"
"1186","U","N","2003","Dodge","Neon","SXT","P5217A","1B3ES56C13D219062","59005","8990","L4 2.0L SOHC 16V","Automatic 4 Speed","Atlantic Blue Pearlcoat","Black","","","132 horsepower, 2.0 liter inline 4 cylinder SOHC engine, 4 Doors, Air conditioning, Center Console - Full with covered storage, Chrome grill, Clock - In-radio, Front seat type - Bucket, Front-wheel drive, Intermittent window wipers, Multi-function remote - trunk/hatch/door, Passenger Airbag, Power mirrors, Power steering, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Tachometer, Tilt steering wheel"
"1186","U","Y","2005","Toyota","4Runner","SR5 V8","P5218","JTEZT14R550022172","38680","21990","V8 4.7L","Automatic 5 Speed","Galactic Gray Mica","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEZT14R550022172_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","270 horsepower, 4 Doors, 4-wheel ABS brakes, 4.7 liter V8 DOHC engine with variable valve timing, Air conditioning with climate control, Alloy Wheels, Automatic Transmission, Center Console - Full with covered storage, Chrome grill, Clock - In-dash, Cruise control, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 20 and EPA city (mpg): 17, Interior air filtration, Intermittent window wipers, Limited slip differential, Multi-function remote - Windows, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear defogger, Rear wiper, Rear-wheel drive, Remote power door locks, Remote window operation - Rear window only, Running boards, Skid plates - 2, Speed-proportional power steering, Split-bench rear seats, Stability control, Tachometer, Tilt steering wheel, Traction control - ABS and driveline, Trailer hitch, Transmission hill holder, Trip computer"
"1186","U","N","2001","Toyota","Camry","LE","P5219A","4T1BG22K01U809342","84240","9990","L4 2.2L DOHC 16V EFI","Automatic 4 Speed","Graphite Gray Pearl","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BG22K01U809342_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","136 horsepower, 2.2 liter inline 4 cylinder DOHC engine, 4 Doors, Center Console - Full with covered storage, Chrome grill, Clock - In-dash, External temperature display, Front seat type - Bucket, Front-wheel drive, Overhead console - Mini with storage, Passenger Airbag, Privacy/tinted glass, Rear bench seats, Rear defogger, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"1186","U","N","2007","Ford","Mustang","V6 CONVERT.","P5220","1ZVFT84N575262421","19495","19990","V6 4.0L SOHC","Automatic 5 Speed","Red","","http://images.vinmanager.com/DealerPics/Dealer1186/1ZVFT84N575262421.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1ZVFT84N575262421_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1ZVFT84N575262421_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1ZVFT84N575262421_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1ZVFT84N575262421_03.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","2 Doors, 210 horsepower, 4.0 liter V6 SOHC engine, Air conditioning, Center Console - Full with covered storage, Clock - In-radio, Convertible roof - Power, Convertible window - Glass rear window, Cruise control, Front seat type - Bucket, Fuel economy EPA highway (mpg): 26 and EPA city (mpg): 18, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Passenger Airbag, Power mirrors, Power steering, Power windows with 2 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear-wheel drive, Remote power door locks, Tachometer, Tilt steering wheel"
"1186","U","Y","2005","Toyota","Sequoia","Limited V8","P5222","5TDZT38A65S244043","35945","31990","V8 4.7L DOHC 32V","Automatic 5 Speed","Desert Sand Mica","Tan","http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A65S244043_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","282 horsepower, 4 Doors, 4-way power adjustable passenger seat, 4-wheel ABS brakes, 4.7 liter V8 DOHC engine with variable valve timing, 8-way power adjustable drivers seat, Air conditioning with dual zone climate control, Audio controls on steering wheel, Automatic Transmission, Climate controlled - driver and passenger heated-cushion; driver and passenger heated-seatback, Clock - In-dash, Compass, Cruise control, Dusk sensing headlights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 18 and EPA city (mpg): 15, Heated drivers seat, Heated passenger seat, Interior air filtration, Intermittent window wipers, Leather seats, Multi-function remote - windows, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power windows with 2 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear defogger, Rear heat - With separate controls, Rear wiper, Rear-wheel drive, Reclining rear seats, Remote power door locks, Remote window operation - Rear window only, Roof rack, Running boards, Speed-proportional power steering, Stability control, Sunroof - express open/close glass, Tachometer, Third row seats, Tilt steering wheel, Traction control - ABS and driveline, Trailer hitch, Trip computer, Universal remote transmitter"
