"VehicleID","StyleID","FranchiseID","StockNumber","VIN","NewUsed","StockDate","CreateDate","UpdateDate","vYear","vMake","vModel","vTrim","vTrimExtended","vType","vDoors","vMileage","vInternetPrice","BaseListPrice","vExteriorColor","vInteriorColor","vEngine","vDisplacement","vTransmission","SID","Updated","FranchiseSource","Photo_URL","vDescription"
2976483,"100000816","0","9188","1B7HF16Z21S762099","U",2007-11-28 00:00:00,2007-11-28 00:00:00,2007-12-17 13:51:50,"2001","DODGE","RAM TRUCK","RAM 1500","PICKUP","FULLSIZE PICKUP","UNKNOWN","101204",10995,"10995","BRIGHT WHITE CLEAR COAT","Not Given","8","5.9L V8  SFI OHV  16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.9L V8  SFI OHV  16V,8CYL,ABS STANDARDPOW STEERING,"
2696341,"9817","0","70566","1B7KF23W9WJ187406","U",2007-10-18 00:00:00,2007-10-18 00:00:00,2007-12-17 13:52:15,"1998","DODGE","RAM TRUCK","RAM 2500 QUAD","4 DOOR EXT CAB PK","FULLSIZE PICKUP","4","78741",13955,"13990","SILVER","Not Given","10","8.0L V10 SFI OHV  20V","M","451280",False,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,8.0L V10 SFI OHV  20V,10CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2149135,"100069350","0","1.03249","1B8HS78Z62F143300","U",2007-07-31 00:00:00,2007-07-31 00:00:00,2007-12-17 13:51:17,"2002","DODGE","DURANGO","R/T","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","86552",10995,"16995","SILVER","Not Given","8","5.9L V8  SFI OHV  16V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.9L V8  SFI OHV  16V,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2080234,"100250118","0","1.03223","1C3EL55R44N406345","U",2007-07-19 00:00:00,2007-07-19 00:00:00,2007-12-17 13:51:17,"2004","CHRYSLER","SEBRING","LXI","CONVERTIBLE","BASIC SPORTY CAR","UNKNOWN","62541",9535,"13995","SILVER","Not Given","6","2.7L V6  SFI DOHC","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1C3EL55R44N406345_1.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_2.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_3.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_4.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_5.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_6.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_7.jpg||http://vehimages.carpod.net/images/1C3EL55R44N406345_8.jpg","BASIC SPORTY CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  SFI DOHC,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2712928,"0","0","1.80050","1C3LC45K38N135675","N",2007-10-21 00:00:00,2007-10-21 00:00:00,2007-12-17 13:51:19,"2008","CHRYSLER","SEBRING"," ","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","4",28085,"28085","INFERNO RED","Not Given","4","2.4L L4  SFI DOHC 16V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L L4  SFI DOHC 16V,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2723852,"0","0","H055","1C3LC45K58N135676","N",2007-10-23 00:00:00,2007-10-23 00:00:00,2007-12-17 13:51:47,"2008","CHRYSLER","SEBRING"," ","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","12",20085,"20085","INF RED","Not Given","4","2.4L L4  SFI DOHC 16V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L L4  SFI DOHC 16V,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2712929,"0","0","1.80049","1C3LC45K78N135663","N",2007-10-21 00:00:00,2007-10-21 00:00:00,2007-12-17 13:51:19,"2008","CHRYSLER","SEBRING"," ","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","5",27860,"27860","STONE WHITE","Not Given","4","2.4L L4  SFI DOHC 16V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L L4  SFI DOHC 16V,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2814475,"100804596","0","9200","1C3LC46K47N518408","U",2007-11-04 00:00:00,2007-11-04 00:00:00,2007-12-17 13:51:48,"2007","CHRYSLER","SEBRING"," ","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","25346",15933,"15995","BLUE","Not Given","4","2.4L I4  SFI DOHC 16V","U","451280",False,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,OPTIONAL:U,FWD,2.4L I4  SFI DOHC 16V,4CYL,N,"
2814472,"100804596","0","9159","1C3LC46K57N557640","U",2007-11-04 00:00:00,2007-11-04 00:00:00,2007-12-17 13:51:48,"2007","CHRYSLER","SEBRING"," ","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","23869",15933,"15995","SILVER","Not Given","4","2.4L I4  SFI DOHC 16V","U","451280",False,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,OPTIONAL:U,FWD,2.4L I4  SFI DOHC 16V,4CYL,N,"
2466692,"0","0","1.80022","1C3LC46K88N106381","N",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:17,"2008","CHRYSLER","SEBRING","LX","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","5",19395,"19395","BLUE PEARL","Not Given","4","2.4L L4  SFI DOHC 16V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L L4  SFI DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2683759,"","0","1.80046","1C3LC55R38N135632","N",2007-10-17 00:00:00,2007-10-17 00:00:00,2007-12-17 13:51:18,"2008","CHRYSLER","SEBRING","TOURING","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","4",32390,"32390","SILVER STEEL","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2723851,"0","0","H056","1C3LC55R98N135599","N",2007-10-23 00:00:00,2007-10-23 00:00:00,2007-12-17 13:51:47,"2008","CHRYSLER","SEBRING","TOURING","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","8",32390,"32390","WHITE","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2808086,"0","0","1.80054","1C3LC55R98N135621","N",2007-11-03 00:00:00,2007-11-03 00:00:00,2007-12-17 13:51:19,"2008","CHRYSLER","SEBRING","TOURING","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","29",32390,"32390","BRILLIANT BLACK","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
1904204,"0","0","1.80000","1C3LC55RX8N619653","N",2007-06-19 00:00:00,2007-06-19 00:00:00,2007-12-17 13:51:15,"2008","CHRYSLER","SEBRING","TOURING","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","5",31840,"31840","SILVER STEEL METALLIC","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
996247,"100804598","0","70091","1C3LC56K17N533874","N",2006-12-14 00:00:00,2006-12-14 00:00:00,2007-12-17 13:51:14,"2007","CHRYSLER","SEBRING","TOURING","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","4",21625,"21625","MODERN BLUE","Not Given","4","2.4L I4  SFI DOHC 16V","A","451280",False,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L I4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1949111,"100804598","0","G075","1C3LC56R47N524387","N",2007-06-26 00:00:00,2007-06-26 00:00:00,2007-12-17 13:51:44,"2007","CHRYSLER","SEBRING","TOURING","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","58",21830,"24320","BLACK","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1737769,"100804598","0","G199","1C3LC56R47N527032","N",2007-05-22 00:00:00,2007-05-22 00:00:00,2007-12-17 13:51:43,"2007","CHRYSLER","SEBRING","TOURING","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","45",21830,"23970","MARATHON BLUE","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2703092,"0","0","H046","1C3LC56R48N161946","N",2007-10-19 00:00:00,2007-10-19 00:00:00,2007-12-17 13:51:46,"2008","CHRYSLER","SEBRING","TOURING","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","5",22365,"22365","STONE WHITE","Not Given","6","2.7L V6  MPI SOHC 12V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.7L V6  MPI SOHC 12V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3010022,"0","0","1.80090","1C3LC65M28N150102","N",2007-12-02 00:00:00,2007-12-02 00:00:00,2007-12-17 13:51:21,"2008","CHRYSLER","SEBRING","LIMITED","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","5",37655,"37655","BRILLIANT BLACK","Not Given","6","3.5L V6  SFI SOHC 24V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.5L V6  SFI SOHC 24V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2329716,"0","0","H013","1C3LC65MX8N103738","N",2007-08-28 00:00:00,2007-08-28 00:00:00,2007-12-17 13:51:45,"2008","CHRYSLER","SEBRING","LIMITED","CONVERTIBLE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","13",37785,"37785","INFERNO RED","Not Given","6","3.5L V6  SFI SOHC 24V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.5L V6  SFI SOHC 24V,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
1623669,"100804596","0","G181","1C3LC66K07N536156","N",2007-04-29 00:00:00,2007-04-29 00:00:00,2007-12-17 13:51:43,"2007","CHRYSLER","SEBRING","LIMITED","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","45",25945,"25945","INF RED","Not Given","4","2.4L I4  SFI DOHC 16V","A","451280",False,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L I4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1808407,"100804598","0","G218","1C3LC66M07N569594","N",2007-06-02 00:00:00,2007-06-02 00:00:00,2007-12-17 13:51:43,"2007","CHRYSLER","SEBRING","LIMITED","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","14",19961,"29065","INF RED","Not Given","6","3.5L V6  SFI SOHC 24V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.5L V6  SFI SOHC 24V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2723853,"0","0","H054","1C3LD66M08N163653","N",2007-10-23 00:00:00,2007-10-23 00:00:00,2007-12-17 13:51:47,"2008","CHRYSLER","SEBRING","LIMITED AWD","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","12",29615,"29615","SILVER","Not Given","6","3.5L V6  SFI SOHC 24V","A","451280",True,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,AWD,3.5L V6  SFI SOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2261250,"100289981","0","1.03278","1C4GP45R64B567011","U",2007-08-16 00:00:00,2007-08-16 00:00:00,2007-12-17 13:51:16,"2004","CHRYSLER","TOWN  COUNTRY"," ","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","89673",7227,"12995","ONYX GREEN","Not Given","6","3.3L V6  SFI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1C4GP45R64B567011_1.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_2.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_3.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_4.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_5.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_6.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_7.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_8.jpg||http://vehimages.carpod.net/images/1C4GP45R64B567011_9.jpg","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6  SFI,6CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3111972,"100385378","0","9211","1D4GP24R05B169917","U",2007-12-14 00:00:00,2007-12-14 00:00:00,2007-12-17 13:51:51,"2005","DODGE","CARAVAN","GRAND  SE","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","69873",0,"12995","BLUE","Not Given","6","3.3L V6      OHV","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6      OHV,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2241050,"100585834","0","9067","1D4GP24R56B695574","U",2007-08-14 00:00:00,2007-08-14 00:00:00,2007-12-17 13:51:44,"2006","DODGE","CARAVAN","GRAND  SE","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","26702",13267,"15995","BLUE","Not Given","6","3.3L V6      OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D4GP24R56B695574_1.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_2.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_3.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_4.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_5.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_6.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_7.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_8.jpg||http://vehimages.carpod.net/images/1D4GP24R56B695574_9.jpg","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6      OHV,6CYL,ABS STANDARDAIR COND,POW STEERING,"
2986178,"100172076","0","4062","1D4GP24R73B340269","U",2007-11-29 00:00:00,2007-11-29 00:00:00,2007-12-17 13:51:40,"2003","DODGE","CARAVAN","GRAND  SE","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","50037",9922,"10995","GREEN","Not Given","6","3.3L V6  SFI OHV","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6  SFI OHV,6CYL,ABS STANDARDAIR COND,POW STEERING,"
353623,"100585832","0","102185","1D4GP25R46B546099","U",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:51:14,"2006","DODGE","CARAVAN","SE","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","58022",18811,"18798","GREEN","Not Given","6","3.3L V6      OHV","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6      OHV,6CYL,O,AIR COND,POW STEERING,"
353879,"100585834","0","F1392","1D4GP45R66B609019","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:51:26,"2006","DODGE","CARAVAN","SXT","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","7",16350,"24635","BUTANE BLUE","Not Given","6","3.3L V6      OHV","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6      OHV,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
353881,"100585834","0","F1271","1D4GP45R96B609015","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:51:27,"2006","DODGE","CARAVAN","SXT","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","6",16350,"24435","BUTANE BLUE","Not Given","6","3.3L V6      OHV","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.3L V6      OHV,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2622127,"100407556","0","U2195","1D4HB48D85F595991","U",2007-10-11 00:00:00,2007-10-11 00:00:00,2007-12-17 13:52:29,"2005","DODGE","DURANGO","SLT","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","27189",19966,"20995","TAN","Not Given","8","5.7L V8  SFI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D4HB48D85F595991_1.jpg||http://vehimages.carpod.net/images/1D4HB48D85F595991_2.jpg||http://vehimages.carpod.net/images/1D4HB48D85F595991_3.jpg||http://vehimages.carpod.net/images/1D4HB48D85F595991_4.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.7L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2466731,"100363528","0","3996","1D4HB48N04F166920","U",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:27,"2004","DODGE","DURANGO","SLT","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","58141",17922,"17995","SILVER","Not Given","8","4.7L V8","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D4HB48N04F166920_1.jpg||http://vehimages.carpod.net/images/1D4HB48N04F166920_2.jpg||http://vehimages.carpod.net/images/1D4HB48N04F166920_3.jpg||http://vehimages.carpod.net/images/1D4HB48N04F166920_4.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,4.7L V8,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2957971,"100363528","0","1.03443","1D4HB48N44F159145","U",2007-11-25 00:00:00,2007-11-25 00:00:00,2007-12-17 13:51:21,"2004","DODGE","DURANGO","SLT","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","56591",30945,"30945","BRONZE","Not Given","8","4.7L V8","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,4.7L V8,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2466806,"100169633","0","5.00229","1D4HS48N63F543538","U",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:52:16,"2003","DODGE","DURANGO","SLT","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","86158",14855,"15995","WHITE","Not Given","8","4.7L V8  SFI OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D4HS48N63F543538_1.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_2.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_3.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_4.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_5.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_6.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_7.jpg||http://vehimages.carpod.net/images/1D4HS48N63F543538_8.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:A,4X4,4.7L V8  SFI OHV,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644153,"","0","4030","1D4HS48Z53F527480","U",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:51:35,"2003","DODGE","DURANGO","SLT","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","60355",13922,"14995","SILVER","Not Given","8","5.9L V8  SFI OHV  16V","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D4HS48Z53F527480_1.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_2.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_3.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_4.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_5.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_6.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_7.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_8.jpg||http://vehimages.carpod.net/images/1D4HS48Z53F527480_9.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:A,4X4,5.9L V8  SFI OHV  16V,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2045160,"100330762","0","3580","1D7HG48N14S718162","U",2007-07-13 00:00:00,2007-07-13 00:00:00,2007-12-17 13:51:24,"2004","DODGE","DAKOTA","QUAD CAB SLT","CREW PICKUP","MIDSIZE PICKUP","UNKNOWN","46906",18192,"20995","RED","Not Given","8","4.7L V8","M","451280",True,"RamDMSi","","MIDSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,4.7L V8,8CYL,ABS STANDARDAIR COND,POW STEERING,"
2551791,"100179380","0","1.03135","1D7HU16N03J612350","U",2007-09-30 00:00:00,2007-09-30 00:00:00,2007-12-17 13:51:18,"2003","DODGE","RAM TRUCK","RAM 1500 ST/SLT","PICKUP","FULLSIZE PICKUP","UNKNOWN","14683",16995,"19995","BLACK","Not Given","8","4.7L V8  SFI OHV","M","451280",False,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,4.7L V8  SFI OHV,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2997067,"0","0","H1081","1D7HU18208J153167","N",2007-11-30 00:00:00,2007-11-30 00:00:00,2007-12-17 13:51:41,"2008","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","1",39720,"39720","BRILLIANT BLACK","Not Given","8","5.7L V8  SFI OHV  16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  SFI OHV  16V,8CYL,N,AIR COND,POW STEERING,"
2916990,"100811023","0","W3232","1D7HU18217S176031","U",2007-11-17 00:00:00,2007-11-17 00:00:00,2007-12-17 13:52:05,"2007","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","15875",0,"31530","RED","Not Given","8","5.7L V8           16V","M","451280",False,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8           16V,8CYL,O,AIR COND,POW STEERING,"
2037879,"100811023","0","3939","1D7HU18227J507494","U",2007-07-12 00:00:00,2007-07-12 00:00:00,2007-12-17 13:51:24,"2007","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","15004",23868,"27995","SILVER","Not Given","8","5.7L V8           16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1D7HU18227J507494_1.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_2.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_3.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_4.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_5.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_6.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_7.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_8.jpg||http://vehimages.carpod.net/images/1D7HU18227J507494_9.jpg","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8           16V,8CYL,N,AIR COND,POW STEERING,"
2907227,"0","0","H1061","1D7HU18228J141215","N",2007-11-16 00:00:00,2007-11-16 00:00:00,2007-12-17 13:51:39,"2008","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","5",39315,"39315","ELECTRIC BLUE","Not Given","8","5.7L V8  SFI OHV  16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  SFI OHV  16V,8CYL,N,AIR COND,POW STEERING,"
2997068,"0","0","H1080","1D7HU18228J153168","N",2007-11-30 00:00:00,2007-11-30 00:00:00,2007-12-17 13:51:41,"2008","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","1",39720,"39720","BRILLIANT BLACK","Not Given","8","5.7L V8  SFI OHV  16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  SFI OHV  16V,8CYL,N,AIR COND,POW STEERING,"
1207799,"100626567","0","F1134","1D7HU18246S551375","N",2007-02-06 00:00:00,2007-02-06 00:00:00,2007-12-17 13:51:27,"2006","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","24",24346,"38400","MINERAL GRAY","Not Given","8","5.7L V8           16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:U,4X4,5.7L V8           16V,8CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2965794,"0","0","H1070","1D7HU18248J141216","N",2007-11-27 00:00:00,2007-11-27 00:00:00,2007-12-17 13:51:40,"2008","DODGE","RAM TRUCK","RAM 1500 QUAD ST/SLT","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","5",39315,"39315","INFERNO RED","Not Given","8","5.7L V8  SFI OHV  16V","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  SFI OHV  16V,8CYL,N,AIR COND,POW STEERING,"
